manufacturer,model,serial number,manufactured_date,device_type,manufactured_date_source,manufactured_date_confidence,manufactured_date_precision,manufactured_date_explanation,device_type_source,device_type_confidence,device_type_explanation
Philips,INTELLIVUE MP20,DE62223081,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP20 is a patient monitor.
Philips,INTELLIVUE MP20,DE62229345,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP20 is a patient monitor.
Philips,INTELLIVUE MP20,DE72856005,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP20 is a patient monitor.
Philips,INTELLIVUE MP30,DE728A5916,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP30 is a patient monitor.
Philips,INTELLIVUE MP50,DE82001700,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061694,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061728,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061726,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061785,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061747,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82099472,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061749,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061730,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061733,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061720,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,82061692,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061717,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061736,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061763,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061695,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE882061716,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82099502,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82099483,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE82061791,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MP50,DE820A3726,,Patient Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MP50 is a patient monitor.
Philips,INTELLIVUE MX40,3569208,,Telemetry Transmitter,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MX40 is a wearable telemetry transmitter.
Philips,INTELLIVUE MX40,3569221,,Telemetry Transmitter,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MX40 is a wearable telemetry transmitter.
Philips,INTELLIVUE MX40,3569227,,Telemetry Transmitter,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MX40 is a wearable telemetry transmitter.
Philips,INTELLIVUE MX40,2569230,,Telemetry Transmitter,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MX40 is a wearable telemetry transmitter.
Philips,INTELLIVUE MX40,3569212,,Telemetry Transmitter,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips IntelliVue MX40 is a wearable telemetry transmitter.
Philips,M3002A,DE73608832,,Patient Monitoring Module,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips M3002A is an IntelliVue monitoring module.
Philips,M3002A,DE83623218,,Patient Monitoring Module,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Philips M3002A is an IntelliVue monitoring module.
Stryker,1061,109035466,,Stretcher,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Stryker 1061 is a stretcher/transport stretcher model.
THERMO SCIENTIFIC,SMARTVUE915,18175660D4C1,,Environmental Temperature Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,"Thermo Scientific Smart-Vue 915 is an environmental monitoring device, commonly used for temperature monitoring."
THERMO SCIENTIFIC,SMARTVUE915,18175660D4D3,,Environmental Temperature Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,"Thermo Scientific Smart-Vue 915 is an environmental monitoring device, commonly used for temperature monitoring."
THERMO SCIENTIFIC,SMARTVUE915,18175660CABF,,Environmental Temperature Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,"Thermo Scientific Smart-Vue 915 is an environmental monitoring device, commonly used for temperature monitoring."
THERMO SCIENTIFIC,SMARTVUE915,18355660D0LE,,Environmental Temperature Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,"Thermo Scientific Smart-Vue 915 is an environmental monitoring device, commonly used for temperature monitoring."
THERMO SCIENTIFIC,SMARTVUE915,18175660CB13,,Environmental Temperature Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,"Thermo Scientific Smart-Vue 915 is an environmental monitoring device, commonly used for temperature monitoring."
THERMO SCIENTIFIC,SMARTVUE915,18175660CABC,,Environmental Temperature Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,"Thermo Scientific Smart-Vue 915 is an environmental monitoring device, commonly used for temperature monitoring."
THERMO SCIENTIFIC,SMARTVUE915,181751606DFD,,Environmental Temperature Monitor,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,"Thermo Scientific Smart-Vue 915 is an environmental monitoring device, commonly used for temperature monitoring."
Welch Allyn,SURETEMPPLUS,7432348,,Thermometer,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Welch Allyn SureTemp Plus is a thermometer.
Welch Allyn,SURETEMPPLUS,747969,,Thermometer,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Welch Allyn SureTemp Plus is a thermometer.
Welch Allyn,SURETEMPPLUS,7445105,,Thermometer,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Welch Allyn SureTemp Plus is a thermometer.
Welch Allyn,SURETEMPPLUS,074321PO,,Thermometer,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Welch Allyn SureTemp Plus is a thermometer.
ZOLL Medical,M SERIES,t1k132871,,Defibrillator,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,ZOLL M Series is a defibrillator/monitor platform.
ZOLL Medical,M SERIES,T08103497,,Defibrillator,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,ZOLL M Series is a defibrillator/monitor platform.
ZOLL Medical,M SERIES,T098109977,,Defibrillator,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,ZOLL M Series is a defibrillator/monitor platform.
ZOLL Medical,M SERIES,T0787302,,Defibrillator,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,ZOLL M Series is a defibrillator/monitor platform.
ARJO INC.,FLOWTRON,2100053978,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100054510,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100067774,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100054523,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100054001,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100054283,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100054494,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100054522,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100054527,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100064600,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100064601,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100053935,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100053984,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100053991,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100064603,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100053980,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100053932,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100053928,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100054542,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
ARJO INC.,FLOWTRON,2100054511,,Compression Therapy Pump,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Arjo Flowtron is a well-known intermittent pneumatic compression therapy system.
HILL ROM,P1440,P216ME5983,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,P216ME5974,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,P216ME5972,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,P09AME5255,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,P164ME5640,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,P216ME5982,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,P216ME5981,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,P217ME5992,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,P216ME5980,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,P2164E5977,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q139ME8104,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q139ME8102,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q125ME8074,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q126ME8091,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q126ME8089,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q126ME8092,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q120ME8059,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q126ME8088,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q139ME8099,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q120ME8057,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q120ME8058,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q125ME8078,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q141ME8112,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q139ME8103,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q139ME8100,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q139ME8105,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,M171ME6632,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q141ME8115,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q125ME8022,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q125ME8076,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,0139ME8098,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P1440,Q145ME8148,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P1440 is a hospital bed model.
HILL ROM,P3200,J121AD6108,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J303AD1205,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J304AD1213,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,I288AD1837,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J121AD6107,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J304AD1237,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,I288AD1864,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J140AD7282,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J304AD1225,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J129AD6633,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J303AD1201,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J128AD6593,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J304AD1247,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,H195AD1457,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J141AD7277,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J128AD6595,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J312AD1963,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J148AD7733,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J128AD6617,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J121AD6110,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,P3200,J304AD1215,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom P3200 is a hospital bed model.
HILL ROM,CENTURYP1400,L070HE0786,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,103AG0982,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,G192AG4641,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,L070HE0791,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,1039AG1009,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,L230HE3537,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B334AG6731,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B333AG6698,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B333AG6701,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B333AG6703,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B334AG6725,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B334AG6738,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B334AG6737,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B332AG6683,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B334AG6727,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B334AG6740,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B333AG6695,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
HILL ROM,CENTURYP1400,B334AG6735,,Hospital Bed,manufactured_date_unresolved,low,,No validated manufactured-date parser matched this record.,openai_generated_model_type_map,high,Hillrom Century P1400 is a hospital bed variant.
